2.054370725584768742e+00 2.054370725584768742e+00 2.054370725584768742e+00
1.342739632657116600e+00 1.342872848705690680e+00 1.342660320596694268e+00
1.342498924783183556e+00 1.342730022123105549e+00 1.342294920669671043e+00
1.342270974264069050e+00 1.342612922049596591e+00 1.341930860833721040e+00
1.342055960972144968e+00 1.342502352753217831e+00 1.341568138060865500e+00
1.341891607187641222e+00 1.342393665824226145e+00 1.341206738534645559e+00
1.341736001455146932e+00 1.342284565222582104e+00 1.340846689121911073e+00
1.341062218316468213e+00 1.342175561339379097e+00 1.340487932719600428e+00
1.338749271110961203e+00 1.342066797682113455e+00 1.340130548754869810e+00
1.336082395274590606e+00 1.341957391033109293e+00 1.339774400992085335e+00
1.333358168058335069e+00 1.341962156676054674e+00 1.339685609300650171e+00
1.327721058458512626e+00 1.341966093168911023e+00 1.339512998058723037e+00
1.324484177295711218e+00 1.341969193460769816e+00 1.339340438834005553e+00
1.324556219263989476e+00 1.341971480214535051e+00 1.339167955178347524e+00
1.324627984844471751e+00 1.341972923093745607e+00 1.338995481160234480e+00
1.324697282828413147e+00 1.341973552197844644e+00 1.338823033649406913e+00
1.324767403524780951e+00 1.341973411552519257e+00 1.338650631810497149e+00
1.324838238490233966e+00 1.341972510678648201e+00 1.338478289950902234e+00
1.324906192999231180e+00 1.341970746540016801e+00 1.338305913612011455e+00
1.324658689309162751e+00 1.341928752626123211e+00 1.338232124148807767e+00
1.324412133581914119e+00 1.341886305548859237e+00 1.338157953263153788e+00
1.324166532531850571e+00 1.341843411894528826e+00 1.338083421113279270e+00
1.323921881273024237e+00 1.341800061770451080e+00 1.338008510091970527e+00
1.323689039061195949e+00 1.341756257418667886e+00 1.337915811488632034e+00
1.323485861774433392e+00 1.341712066214698629e+00 1.337817403224241142e+00
1.323290082374767751e+00 1.341667413580779344e+00 1.337717300893427774e+00
1.323096569150692181e+00 1.341622316641034596e+00 1.337616268691117716e+00
1.322905720525087370e+00 1.341576785395714788e+00 1.337515034051881324e+00
1.322812375267040208e+00 1.341489026289020225e+00 1.337379892028116579e+00
1.322718752789497465e+00 1.341422911241422877e+00 1.337244682710835297e+00
1.322624845126884496e+00 1.341315698918670307e+00 1.337109402889276932e+00
1.322530639690501886e+00 1.341196530737529313e+00 1.336971210167358315e+00
1.322436174129178355e+00 1.341074965591729562e+00 1.336751321336780762e+00
1.322341445793975723e+00 1.340955125279119420e+00 1.336509214609782115e+00
1.322246426331429747e+00 1.340832858568133057e+00 1.336262156197141282e+00
1.322151110348584124e+00 1.340712806329033890e+00 1.336016114646382258e+00
1.322055570916117251e+00 1.340590430780826292e+00 1.335772344032793102e+00
1.322091910858484765e+00 1.340558023599334181e+00 1.335539301394639056e+00
1.322126952315290094e+00 1.340524772855683278e+00 1.335306914220225849e+00
1.322160748271395292e+00 1.340490704139884581e+00 1.335075171461415522e+00
1.322193244623966590e+00 1.340455781851174422e+00 1.334858116617313684e+00
1.322224490228627092e+00 1.340420079296565481e+00 1.334689108226921661e+00
1.322254517633661752e+00 1.340383525118406638e+00 1.334532747524351803e+00
1.322283275018220960e+00 1.340346156452054682e+00 1.334379759461706172e+00
1.321832811952521780e+00 1.340307998675672296e+00 1.334223808804023470e+00
1.316792974062735766e+00 1.340269057636837013e+00 1.334072948396985536e+00
1.316472372110758515e+00 1.340215204809820149e+00 1.334164765317735979e+00
1.316152932056528613e+00 1.340160913370235463e+00 1.334255242624753812e+00
1.315834675371852169e+00 1.340106199132194753e+00 1.334344395636550162e+00
1.315517594109589350e+00 1.340043247184715014e+00 1.334432227054496378e+00
1.315201654824958544e+00 1.339977595449070913e+00 1.334511713135914102e+00
1.314927531944429351e+00 1.339911201270585162e+00 1.334574186018655739e+00
