9.971072521068251149e+00 9.971072521068251149e+00 9.971072521068251149e+00
1.428632501129201371e+00 1.425359282170607811e+00 1.421225086751242817e+00
1.427582574541109928e+00 1.425552738326393731e+00 1.422169112435066829e+00
1.425635567097314205e+00 1.423401940559096523e+00 1.421739400715431589e+00
1.425489632489867375e+00 1.425026520014984532e+00 1.419829311526231264e+00
1.425162388007653380e+00 1.426076892483797875e+00 1.422129380060189963e+00
1.427943034275518608e+00 1.428075531479470417e+00 1.422093848619172540e+00
1.425971503066181256e+00 1.428050188952445732e+00 1.420944123569386042e+00
1.425617946634379685e+00 1.422290922621337605e+00 1.420252152310920613e+00
1.410249779889686916e+00 1.424894752518330643e+00 1.427090822258569203e+00
1.405559355084367690e+00 1.423925311290340057e+00 1.426119522668445772e+00
1.407212842141672748e+00 1.417723939012498713e+00 1.426478441860849378e+00
1.402781767933372725e+00 1.417188691708936465e+00 1.420316610854903905e+00
1.404910738280537030e+00 1.419099817282479137e+00 1.405691602055156419e+00
1.403389441125007853e+00 1.424420037093948155e+00 1.398109346916848184e+00
1.403752633464614208e+00 1.424580496494091131e+00 1.397946756997390239e+00
1.400563650310952868e+00 1.426429531292092934e+00 1.398822390629364865e+00
1.400786561003525277e+00 1.426034042808555169e+00 1.398700691191736345e+00
1.400330113458014170e+00 1.429393044455075978e+00 1.393553694937881060e+00
1.399042252166884825e+00 1.398852104473774061e+00 1.398208596305950069e+00
1.403324681633019821e+00 1.397877881991185234e+00 1.399127579597774007e+00
1.403077381625469577e+00 1.400377124919393923e+00 1.371791522390417351e+00
1.403318052824634954e+00 1.400341439494204643e+00 1.370792398993220251e+00
1.405374689153339629e+00 1.402238792790897914e+00 1.374204190493694799e+00
1.407017778406349118e+00 1.397363636269284948e+00 1.373390983920533159e+00
1.336798613863367402e+00 1.394503955173505449e+00 1.378178596388978328e+00
1.335843999536254989e+00 1.355985369387978645e+00 1.372432890232310854e+00
1.337819604726395717e+00 1.354048552236097658e+00 1.371819387356102204e+00
1.332701212102093358e+00 1.355696164181586116e+00 1.369517604735746685e+00
1.331204668657128387e+00 1.355940164742929221e+00 1.369568693879593901e+00
1.332982559997665239e+00 1.284294468942821066e+00 1.369918285830146187e+00
1.331353297806998182e+00 1.275508449843256065e+00 1.369681849912165461e+00
1.329110521966445857e+00 1.273911833936833160e+00 1.368622204578896273e+00
1.328907875485764389e+00 1.272826016197270871e+00 1.368556613156718393e+00
1.329907721551763622e+00 1.273832999685627687e+00 1.367198861450304337e+00
1.196875788772886251e+00 1.228041482304620846e+00 1.367299928243822515e+00
1.186144746109213610e+00 1.226129424865906703e+00 1.366102085184615733e+00
1.163978041652599993e+00 1.228088699082825030e+00 1.369988394203041748e+00
1.162403467436339044e+00 1.224882590449412056e+00 1.262252590196801139e+00
1.159990878725334129e+00 1.222069569756449869e+00 1.260676481542907901e+00
1.163282668584005197e+00 1.221997694827749115e+00 1.187676668952334591e+00
1.161501302215958820e+00 1.227028791293635290e+00 1.186955906110109815e+00
1.163664390544061567e+00 1.166756904257014948e+00 1.185922898192327102e+00
1.162578242266151030e+00 1.164343085273935152e+00 1.187901236264972571e+00
1.164298910567008960e+00 1.163825397685545271e+00 1.191879070916377570e+00
1.166936084479891944e+00 1.162441386141933375e+00 1.191997515931860763e+00
1.087867806427723849e+00 1.160708606295758560e+00 1.195051802761475823e+00
1.088178665605852080e+00 1.161507923104701856e+00 1.174220471403722987e+00
1.086314170224095044e+00 1.090243530201926214e+00 1.084617403580450778e+00
1.086042123021331518e+00 1.090913887325262843e+00 1.083710768526056079e+00
1.085509487311020926e+00 1.089941794291853672e+00 1.086072110855647921e+00
1.086350278544019332e+00 1.089312584485544022e+00 1.084597887022834328e+00
1.012824367484352894e+00 1.089925994812844579e+00 1.085021003624676128e+00
9.939869590105279151e-01 1.089334371254283118e+00 1.087668954534840138e+00
9.947826697999361256e-01 1.092432284644324625e+00 1.086746945941794884e+00
9.952222876154571685e-01 1.092232984442491617e+00 1.086621354820263896e+00
9.943125731600841455e-01 9.978975859000824844e-01 1.063607852572365342e+00
9.956149466326210673e-01 9.974560663252474146e-01 1.064348591204944405e+00
9.875305477240688967e-01 9.958161236570395314e-01 1.065298171313793452e+00
9.862017385783194978e-01 9.948993334337059569e-01 1.069057826483474694e+00
9.866330070741176073e-01 9.932667332572102659e-01 1.069824551916790822e+00
9.870254558367270725e-01 9.931896991447616285e-01 1.069207923437346164e+00
9.846932739108222865e-01 9.885260935967321583e-01 1.067411631654434867e+00
9.857793094823725788e-01 9.896105135009757303e-01 1.068535182610906631e+00
9.214570994030122364e-01 9.888868931074324964e-01 1.070485221968727529e+00
9.223120822971533350e-01 9.884633899813680680e-01 1.069174259621480605e+00
9.225845433654165095e-01 8.794557566256722136e-01 1.069318575323110254e+00
8.862218270661692543e-01 8.806692548868273462e-01 1.051459657499656863e+00
8.792392097921207794e-01 8.348481311282254236e-01 9.736833911262181562e-01
8.352181998742614910e-01 8.201995246166051690e-01 9.739406195017027423e-01
8.349180731919467746e-01 8.227643690195171056e-01 9.780751632286803776e-01
8.355993489321037471e-01 8.220978399020346661e-01 9.792998625859121731e-01
8.375956257719023856e-01 8.205830669786196019e-01 9.786596898936656963e-01
8.367890733632116218e-01 8.206781578946782396e-01 8.624151658336978166e-01
8.370437873743490353e-01 8.194382376281010849e-01 8.624458563384308496e-01
8.186654450120705029e-01 8.181940240900463790e-01 8.621132639574242695e-01
8.186009026756885243e-01 8.146560942173073361e-01 8.666115257567545971e-01
8.200239746544060182e-01 7.894067690824229100e-01 8.673126521785482490e-01
7.963301878762834018e-01 7.901244431667733270e-01 8.688560434452203829e-01
7.952838473147016973e-01 7.899660399301919878e-01 8.691606283784076847e-01
7.940856575792907268e-01 7.771858872199229884e-01 8.691154465150767727e-01
7.933923906219305655e-01 7.774953366316466052e-01 8.686450001669943077e-01
7.924999396455099099e-01 7.704995506210035039e-01 8.698547901512967417e-01
7.883066507668197165e-01 7.701298692212060759e-01 8.691114276318734344e-01
7.557318037786213694e-01 7.710585509530569759e-01 8.652911993397379709e-01
7.433556111020354074e-01 7.709666422668529639e-01 8.601402089648052529e-01
7.425094318367245760e-01 7.709925711006190285e-01 8.584594774167744191e-01
7.452534921088281861e-01 7.689210281492895316e-01 8.570498601578979692e-01
7.292550024067672165e-01 7.640789651700713447e-01 8.592991750423427666e-01
7.274723214019358508e-01 7.654810452509843710e-01 8.572641075446330028e-01
7.278274583614058324e-01 7.657801436656445082e-01 8.589796736628444451e-01
7.288393414657904357e-01 7.225169646146842872e-01 8.609700233373543954e-01
7.285673046510972028e-01 7.215123966443641734e-01 8.622998550272398255e-01
7.297056262130322546e-01 7.218578932679502458e-01 8.613631392319504032e-01
7.290738825744804696e-01 7.233021529197374289e-01 7.755684268664905234e-01
7.292796197479346487e-01 7.231902170777571026e-01 7.746641479880245207e-01
7.301460290858428070e-01 7.238692148024903350e-01 6.594514198051997234e-01
7.308838119785939780e-01 7.231082265475872184e-01 6.405621520188229390e-01
7.285452773413790828e-01 7.221778795882526358e-01 6.415540403830355398e-01
7.274552009422087240e-01 6.679281013831619429e-01 6.411887182449171885e-01
7.280838522959409698e-01 6.690419091833166298e-01 6.412189726464982975e-01
7.271054035134131288e-01 6.660828975199390989e-01 6.417729346528883161e-01
6.770416360969445657e-01 6.664307320849547356e-01 6.418438182183261453e-01
5.811707991464816203e-01 6.660570276567664427e-01 6.419570114644819192e-01
5.799130162583669978e-01 6.629000003005668384e-01 6.310784940012852395e-01
5.823176043251105938e-01 6.507922088157488405e-01 6.334576976998861353e-01
5.834916613269942598e-01 6.518016680573885946e-01 6.331882413003034893e-01
5.827867489983651339e-01 6.201691371694851851e-01 6.339938649473978449e-01
5.838950778138185527e-01 6.188984269697398455e-01 6.351071104566743397e-01
5.507803433482326705e-01 6.211464755516437064e-01 6.405234708980196423e-01
5.511748868535720769e-01 6.197561784943632635e-01 6.434666166864632109e-01
5.395419850560045916e-01 6.193293111953089847e-01 6.421825221620236501e-01
5.400072298996930753e-01 6.194995442108895967e-01 6.329870596275555261e-01
5.396871215183502990e-01 6.218507220311965122e-01 5.373906853238489267e-01
5.384893200577740568e-01 6.238891901175126486e-01 5.367569223043613391e-01
5.380872257310718165e-01 6.226539397298298528e-01 5.386436411996217144e-01
5.388224991510786044e-01 6.224077376156279540e-01 5.384844892347955270e-01
5.365955277681722091e-01 5.604154317125795703e-01 5.398571837518630900e-01
5.365595879489167830e-01 5.599792272647322600e-01 5.299636988642667523e-01
5.280227517508946367e-01 5.304315321766761571e-01 5.299953721452348443e-01
5.299948742196264329e-01 5.272233190068611464e-01 5.299243009825929107e-01
5.288416840182059708e-01 5.054587266469662277e-01 5.307827480406064335e-01
5.276265765788989981e-01 5.041238353734449618e-01 5.325620419585601617e-01
5.238566963893789286e-01 5.044429398848762069e-01 5.260902926481585418e-01
5.239006456398749290e-01 5.036781079257878213e-01 5.257273461268157089e-01
5.280368288052776915e-01 5.038719513585949716e-01 5.264871665498531694e-01
5.266049799302006118e-01 5.036108844526981931e-01 5.276035306270502323e-01
5.267972292181688498e-01 5.032453304792480209e-01 5.271402380916372366e-01
5.264925131875289877e-01 4.620235214172146998e-01 5.116751819957163772e-01
5.249327989401578742e-01 4.617036206994751257e-01 5.126307187998604409e-01
5.232102121981508924e-01 4.619161685792072536e-01 5.127932447268203076e-01
5.238074579094800232e-01 4.625721398344119217e-01 4.407769357470801008e-01
5.227475335027638170e-01 4.621426391419143354e-01 4.397716460038754160e-01
5.099773619067314856e-01 4.617054112248581976e-01 4.412210426631801852e-01
4.818127283250991377e-01 4.621633164254562720e-01 4.427267056970377590e-01
4.812031416502012826e-01 4.618222635071511650e-01 4.437530584752755747e-01
4.803503731811101796e-01 4.614060421584900151e-01 4.354772748418003214e-01
4.797300500914939425e-01 4.620452266424029952e-01 4.368511729491628692e-01
4.799762547091510623e-01 4.380291205360181683e-01 4.375866778355003150e-01
4.798854480299435954e-01 4.398357096017353474e-01 4.156281206950318552e-01
4.803874838845094697e-01 4.401852563996309087e-01 3.922449643654188911e-01
4.807239984836493285e-01 4.394329484739305514e-01 3.934014789783121246e-01
4.757729422129768349e-01 4.381643655759985823e-01 3.936272097859662145e-01
