6.252051312326358357e+00 6.252051312326358357e+00 6.252051312326358357e+00
1.601557196089427038e+00 1.602542507439755237e+00 1.598925386723331288e+00
1.600807772728475742e+00 1.601396205103608139e+00 1.598133091276953355e+00
1.599427715316476428e+00 1.600999823561884305e+00 1.596676466125491745e+00
1.598761953465846375e+00 1.598228973628460503e+00 1.593936726009601790e+00
1.597754683804196718e+00 1.595055933476336785e+00 1.593911275168675479e+00
1.594615038037755284e+00 1.594278542454242498e+00 1.592151178523843358e+00
1.592238761123840884e+00 1.593049975311238597e+00 1.589723586470106698e+00
1.588192472165280256e+00 1.592750737963554153e+00 1.589843149892009144e+00
1.585923764915079914e+00 1.589379591546341786e+00 1.588156832358745607e+00
1.582861767187481172e+00 1.590315936031616806e+00 1.586557671905878930e+00
1.582494806175123392e+00 1.586888674622539908e+00 1.585619371688633317e+00
1.579656789603615774e+00 1.585260054084965731e+00 1.582650000770423171e+00
1.577845365095165819e+00 1.585502941444438596e+00 1.579950009246455789e+00
1.578156474041259916e+00 1.585263311380938012e+00 1.577089675036397187e+00
1.577036219477337742e+00 1.583440284368937467e+00 1.575166624740047094e+00
1.577077757654908874e+00 1.578630743370333711e+00 1.575286135284494238e+00
1.575924014933702377e+00 1.574625761331747364e+00 1.577553156174347659e+00
1.574295767740396590e+00 1.574375146615183185e+00 1.575509413092253563e+00
1.571659263916488802e+00 1.572238883328356041e+00 1.574877105093973162e+00
1.567125679927516835e+00 1.571774007997970068e+00 1.573397400182701800e+00
1.566723321448177053e+00 1.569038022481721084e+00 1.574042844881841097e+00
1.564662876376401224e+00 1.567764232831601934e+00 1.573441525969613286e+00
1.562548847384045425e+00 1.565787485559471559e+00 1.571881016204566661e+00
1.557290096365426368e+00 1.564648712954796572e+00 1.568432203191894470e+00
1.556717957781998507e+00 1.560877038332954658e+00 1.568557515952126113e+00
1.555981897688169191e+00 1.559730407559622334e+00 1.568581687296577210e+00
1.555012939571509545e+00 1.559065641333583940e+00 1.566204336481753945e+00
1.553144088204097883e+00 1.559637884749479841e+00 1.563755153266658704e+00
1.552281602882919609e+00 1.558210365484130611e+00 1.564436212815960348e+00
1.552276062084482655e+00 1.557737563844768358e+00 1.563590303016348049e+00
1.550259586381278254e+00 1.556375024314572419e+00 1.560849547542925597e+00
1.548493390432171379e+00 1.554243840223963558e+00 1.561130080951917520e+00
1.548140780141685990e+00 1.551836984368375472e+00 1.559544599519406605e+00
1.546087839930196273e+00 1.551126142245971673e+00 1.554529637683548016e+00
1.543444427068542346e+00 1.551190261132296078e+00 1.553519683036121535e+00
1.542813903165060285e+00 1.551264661861651906e+00 1.553028058043655069e+00
1.541051970200977062e+00 1.548794302619341812e+00 1.554065051931463159e+00
1.538875852662345167e+00 1.546578146712222823e+00 1.550711529616123130e+00
1.538623576396669135e+00 1.544822802854221910e+00 1.548882756747285594e+00
1.538573265973218529e+00 1.544341950299033428e+00 1.545749622254993350e+00
1.538884131605412486e+00 1.544519641706158408e+00 1.545277668474596133e+00
1.537648451499619595e+00 1.543197409632427908e+00 1.546655630847060481e+00
1.535009211069528590e+00 1.540770714038994349e+00 1.546091096468954929e+00
1.533278034834988812e+00 1.538884979645754436e+00 1.541526624898244213e+00
1.531055528907566465e+00 1.537891804007720076e+00 1.539844455943089496e+00
1.528101706297189555e+00 1.537422138863545840e+00 1.540779586970804749e+00
1.530712076150290590e+00 1.535944856475919496e+00 1.538758703036199771e+00
1.527643364553092242e+00 1.532067234874639805e+00 1.535726516017935195e+00
1.524092128801726620e+00 1.530391710865013133e+00 1.533662568855159503e+00
1.521791117303461061e+00 1.530375088841915643e+00 1.532524690846848392e+00
1.518557978580891810e+00 1.530813626592530063e+00 1.530601266963911300e+00
1.515311621176705037e+00 1.530028144821229175e+00 1.525206419426889282e+00
1.514732000528599576e+00 1.527702040915940307e+00 1.525693022981346125e+00
1.511219348655895800e+00 1.524265150559624304e+00 1.524318720433815999e+00
1.509762571042229329e+00 1.523912401300329789e+00 1.522925169984653548e+00
1.509051565027875519e+00 1.523658182839535913e+00 1.520788142440749002e+00
1.509029879036319688e+00 1.521658016946399572e+00 1.519281438158344821e+00
1.508157208856438336e+00 1.522044256207421009e+00 1.517200081053568850e+00
1.505387836540162283e+00 1.520308427422924824e+00 1.515640398480463613e+00
1.504433906672424159e+00 1.517316055581603651e+00 1.514121615037737900e+00
1.504155455237796923e+00 1.519259963505986022e+00 1.515903937185672179e+00
1.501870884494966196e+00 1.518472824635862528e+00 1.515189695428298844e+00
1.500280663559466543e+00 1.515830241864943639e+00 1.512004555682981533e+00
1.497949678989347611e+00 1.515323490791444350e+00 1.510329063820497586e+00
1.498412097201331949e+00 1.512101688366701779e+00 1.510706401851895420e+00
1.498962512065320940e+00 1.510849372321973139e+00 1.509295688289542081e+00
1.497851052743741862e+00 1.509357523158040282e+00 1.504916472773239366e+00
1.499188003022743354e+00 1.509504134758491656e+00 1.503788679920864624e+00
1.497877024854462391e+00 1.505070848220530833e+00 1.501248134308992954e+00
1.494601014675104977e+00 1.501108559991954250e+00 1.499063969810882968e+00
1.491326200526887913e+00 1.500368615026888008e+00 1.496483914571972829e+00
1.492750519630185568e+00 1.497102681755254849e+00 1.496421304329632607e+00
1.493317995723045355e+00 1.495559195173677747e+00 1.493762549691800334e+00
1.491165831427311073e+00 1.493955435032197077e+00 1.493156919960385132e+00
1.487682397055810846e+00 1.490893730394690531e+00 1.490016701168669799e+00
1.486151386186006063e+00 1.491320823345358981e+00 1.489314583181310825e+00
1.484975107990168519e+00 1.491756443615053218e+00 1.486177265560971961e+00
1.481460431557446888e+00 1.489500571137639673e+00 1.484405640647516789e+00
1.478038729627646930e+00 1.489215415906617546e+00 1.483749995872139626e+00
1.477128275682369596e+00 1.487886479795522465e+00 1.483692971005748040e+00
1.476740048369336034e+00 1.483141978480869483e+00 1.482597721949162173e+00
1.474007586724949359e+00 1.484061679378806398e+00 1.481590398151979571e+00
1.472289677165230737e+00 1.479008369671827250e+00 1.479296034481392574e+00
1.471452515104957337e+00 1.478205354016366879e+00 1.476916475606982360e+00
1.468603773680058344e+00 1.474621337269368837e+00 1.474756134810911501e+00
1.469507270295924428e+00 1.473499596157975988e+00 1.475441698793340972e+00
1.467357001622259904e+00 1.474815837005066133e+00 1.473210199836586520e+00
1.468214900247774457e+00 1.474764639921895215e+00 1.472459241758512061e+00
1.465177306101641985e+00 1.473786123639635459e+00 1.472091829615070235e+00
1.463440731663276262e+00 1.471404505246829419e+00 1.470711267894452279e+00
1.461489312913749394e+00 1.467517667252365987e+00 1.467387245379387473e+00
1.459613297340840665e+00 1.468116266700308259e+00 1.464729341990320899e+00
1.458043603674982647e+00 1.466836686856096472e+00 1.462822814388118786e+00
1.458779526505630697e+00 1.463910530196556703e+00 1.461527000692376843e+00
1.457164525324058379e+00 1.460069420422705821e+00 1.460632185525997162e+00
1.456737446559024596e+00 1.459957668426467015e+00 1.459615090456301001e+00
1.455409604926221734e+00 1.459775222768143088e+00 1.456914156179348163e+00
1.455269914026658729e+00 1.457835575555234797e+00 1.455163434299137748e+00
1.453642675787122585e+00 1.453376148302151227e+00 1.451570097881873522e+00
1.452266287499030195e+00 1.450735773442138221e+00 1.448649467752492148e+00
1.448194037127362277e+00 1.449737054177768991e+00 1.445863111856070082e+00
1.447822226775341559e+00 1.447540217029488208e+00 1.445480912713075661e+00
