6.252051312326358357e+00 6.252051312326358357e+00 6.252051312326358357e+00
1.602728607362045921e+00 1.601867408571683749e+00 1.599109219370831392e+00
1.602385360508388645e+00 1.600661110533918130e+00 1.596384606487411206e+00
1.602040022187267487e+00 1.599450676548014094e+00 1.593989631582313882e+00
1.601692615117936702e+00 1.598236382724446347e+00 1.592462915603225282e+00
1.601343471002854901e+00 1.597018339659363351e+00 1.590933978444007968e+00
1.600991891874335549e+00 1.595796584352453751e+00 1.589403487560656414e+00
1.600638707536060412e+00 1.594571840543715036e+00 1.588888598413180864e+00
1.600282586609679036e+00 1.593342949798547847e+00 1.588687428189691220e+00
1.599925585217015334e+00 1.592109058030119817e+00 1.588485517608613673e+00
1.599064189280442250e+00 1.591193635130398576e+00 1.587940350846623438e+00
1.598166006388701099e+00 1.590390960643317086e+00 1.587379597119713770e+00
1.597247002458759502e+00 1.589665690230820161e+00 1.586816758466152777e+00
1.596316736136301317e+00 1.588993173883249455e+00 1.586258695389321405e+00
1.595381769629185653e+00 1.588356508833921765e+00 1.585709128707786242e+00
1.594445313502854233e+00 1.587743547705265046e+00 1.585167727087313017e+00
1.593509395122207017e+00 1.587194160275125165e+00 1.584634845237578693e+00
1.592576075954244663e+00 1.587062606471085990e+00 1.585210962050349615e+00
1.591644951020374288e+00 1.586934385637658318e+00 1.586050967272428780e+00
1.590012719436678434e+00 1.585653512931451292e+00 1.586073611285977014e+00
1.588354379435553021e+00 1.584265546116295109e+00 1.586094544407850027e+00
1.586681310705406078e+00 1.582779756239125923e+00 1.586110108078226055e+00
1.585002098185404940e+00 1.581205817715217510e+00 1.586117101813023789e+00
1.583322794897869423e+00 1.579552313642409223e+00 1.586114746121795482e+00
1.581647321368088832e+00 1.577827916806475272e+00 1.586102672899335708e+00
1.579979911692909633e+00 1.576040080907590069e+00 1.586079671756298382e+00
1.578322394190627920e+00 1.574195314062654116e+00 1.586046143293759147e+00
1.576677233681801793e+00 1.572301284552421796e+00 1.586001728214327722e+00
1.575315894078333168e+00 1.571350914516399300e+00 1.584229041978060470e+00
1.573978693119012950e+00 1.570421656749174888e+00 1.582412429915203145e+00
1.572663691653717333e+00 1.569512093804412256e+00 1.580557424130653921e+00
1.571369422311821085e+00 1.568621310156169013e+00 1.578667640170840825e+00
1.570925624038264745e+00 1.567747639877888677e+00 1.576746532091640729e+00
1.570533718176813975e+00 1.566888306511366791e+00 1.574797704726438985e+00
1.570153060098046227e+00 1.566042534259909580e+00 1.572825077374156777e+00
1.569781547465651350e+00 1.565208809560694858e+00 1.570830856315003965e+00
1.569416693212166480e+00 1.564387531262400044e+00 1.568817332224693217e+00
1.569029132746430300e+00 1.563725193737161234e+00 1.566973596308703032e+00
1.568660432364412216e+00 1.563081735973498310e+00 1.566713107514216885e+00
1.568307779363486976e+00 1.562455898789698594e+00 1.566571653920798335e+00
1.567968415645196512e+00 1.561846056273418659e+00 1.566431153688333078e+00
1.567640487827446805e+00 1.561250559510378721e+00 1.566290303490628810e+00
1.567322647126921931e+00 1.560669048091995803e+00 1.566149874258572883e+00
1.567010860294824059e+00 1.560098877462560374e+00 1.566007872187764605e+00
1.566706652137246802e+00 1.559539922337240814e+00 1.565865289305102381e+00
1.566407414030630996e+00 1.558989503411910116e+00 1.565721803771077392e+00
1.564118231822399618e+00 1.558804697673334738e+00 1.564020030290526497e+00
1.561782579872942778e+00 1.558616526109907419e+00 1.562296808490923894e+00
1.559403715336018292e+00 1.558424773388154883e+00 1.560554432971453354e+00
1.556985584697168967e+00 1.558229659374130938e+00 1.558793871705837608e+00
1.554530408721791712e+00 1.558031160599339549e+00 1.557017808177933116e+00
1.552041508681764270e+00 1.557829504948691213e+00 1.555226963593065559e+00
1.549522036879119602e+00 1.557623806070379313e+00 1.553424061208024343e+00
1.546974145329574890e+00 1.557414652161004609e+00 1.551609215342762527e+00
1.544400117271131911e+00 1.557202762825106612e+00 1.549784175875870806e+00
1.542304796531771771e+00 1.555133633563619000e+00 1.547271213539731960e+00
1.540216200073254660e+00 1.553025627806360998e+00 1.544727973700702028e+00
1.538134154078648619e+00 1.550881081639926995e+00 1.542157469464330299e+00
1.536059684932677305e+00 1.548702460588465168e+00 1.539560481418182469e+00
1.534224184019934878e+00 1.546490521518477212e+00 1.536940235288551948e+00
1.533108313431667202e+00 1.544248970407119170e+00 1.534297958918859450e+00
1.532002621601318726e+00 1.541978596631280007e+00 1.532084001772341608e+00
1.530906905277237939e+00 1.539682644688113333e+00 1.532063915275710508e+00
1.529818853504507636e+00 1.537360570059219889e+00 1.532035915587417030e+00
1.528635334719925076e+00 1.537364883533414828e+00 1.529356326192852666e+00
1.527477025706184488e+00 1.537372477635178480e+00 1.527091022455449476e+00
1.526342239867335415e+00 1.537382230763824298e+00 1.525868741754944136e+00
1.525229014288138396e+00 1.537392855362947897e+00 1.524651143758047445e+00
1.524136396831988982e+00 1.537404003759103244e+00 1.523437694244980323e+00
1.523064485145557478e+00 1.537416306677812372e+00 1.522229659813919334e+00
1.522011058406830708e+00 1.537427244611998534e+00 1.521025708057133663e+00
1.521543302186341817e+00 1.537437123889863644e+00 1.519826303370330089e+00
1.521088671493810551e+00 1.537446927155611265e+00 1.518631454026085903e+00
1.520314544193826611e+00 1.537245870943170667e+00 1.515456777521381859e+00
1.519550764752724215e+00 1.537050117035726471e+00 1.512241412009042385e+00
1.518797083383577995e+00 1.536858996131974964e+00 1.510932554129097882e+00
1.518052358340088448e+00 1.536671848338537316e+00 1.510308218338020314e+00
1.517316202679511061e+00 1.536488762641298189e+00 1.509692778726806850e+00
